W	2022-05-18 21:22:43	39.047471000	-106.389841000	10547.6		\
W	2022-05-18 21:22:43	39.047184000	-106.389635000	10578.7		\
W	2022-05-18 21:22:43	39.046792000	-106.389542000	10626.3		\
W	2022-05-18 21:22:43	39.046507000	-106.389518000	10655.8		\
W	2022-05-18 21:22:43	39.046299000	-106.389527000	10677.2		\
W	2022-05-18 21:22:43	39.046121000	-106.389548000	10694.2		\
W	2022-05-18 21:22:43	39.046130000	-106.389665000	10699.8		\
W	2022-05-18 21:22:43	39.046254000	-106.389792000	10690.3		\
W	2022-05-18 21:22:43	39.046293000	-106.389920000	10691.9		\
W	2022-05-18 21:22:43	39.046244000	-106.390149000	10699.5		\
W	2022-05-18 21:22:43	39.046087000	-106.390387000	10717.5		\
W	2022-05-18 21:22:43	39.045886000	-106.390247000	10737.9		\
W	2022-05-18 21:22:43	39.045712000	-106.390245000	10753.9		\
W	2022-05-18 21:22:43	39.045522000	-106.390288000	10771.7		\
W	2022-05-18 21:22:43	39.045318000	-106.390259000	10792.3		\
W	2022-05-18 21:22:43	39.045075000	-106.390232000	10817.3		\
W	2022-05-18 21:22:43	39.044849000	-106.390129000	10839.6		\
W	2022-05-18 21:22:43	39.044363000	-106.389925000	10888.8		\
W	2022-05-18 21:22:43	39.044355000	-106.390016000	10890.1		\
W	2022-05-18 21:22:43	39.044442000	-106.390193000	10885.2		\
W	2022-05-18 21:22:43	39.044536000	-106.390443000	10879.9		\
W	2022-05-18 21:22:43	39.044511000	-106.390539000	10884.8		\
W	2022-05-18 21:22:43	39.044416000	-106.390473000	10892.1		\
W	2022-05-18 21:22:43	39.044152000	-106.390345000	10906.8		\
W	2022-05-18 21:22:43	39.043931000	-106.390364000	10914.0		\
W	2022-05-18 21:22:43	39.043763000	-106.390515000	10919.0		\
W	2022-05-18 21:22:43	39.043581000	-106.390670000	10921.3		\
W	2022-05-18 21:22:43	39.043436000	-106.390781000	10923.2		\
W	2022-05-18 21:22:43	39.043314000	-106.390830000	10925.9		\
W	2022-05-18 21:22:43	39.043188000	-106.390843000	10930.4		\
W	2022-05-18 21:22:43	39.042991000	-106.390897000	10938.3		\
W	2022-05-18 21:22:43	39.042645000	-106.391148000	10949.5		\
W	2022-05-18 21:22:43	39.041921000	-106.391694000	10971.8		\
W	2022-05-18 21:22:43	39.041528000	-106.391808000	10993.1		\
W	2022-05-18 21:22:43	39.041197000	-106.392082000	11009.2		\
W	2022-05-18 21:22:43	39.040899000	-106.392277000	11016.4		\
W	2022-05-18 21:22:43	39.040510000	-106.392569000	11035.4		\
W	2022-05-18 21:22:43	39.039884000	-106.393069000	11067.3		\
W	2022-05-18 21:22:43	39.039463000	-106.393495000	11105.6		\
W	2022-05-18 21:22:43	39.039340000	-106.393814000	11107.0		\
W	2022-05-18 21:22:43	39.039205000	-106.394085000	11108.3		\
W	2022-05-18 21:22:43	39.039109000	-106.394410000	11119.8		\
W	2022-05-18 21:22:43	39.038575000	-106.394926000	11158.5		\
W	2022-05-18 21:22:43	39.038388000	-106.395168000	11189.0		\
